gene_id	gene_name	A5BKO_1	A5BKO_2	A5BKO_3	Mix_1	Mix_2	Mix_3	NT_1	NT_2	NT_3
ENSG00000218766.1	ENSG00000218766	0	0	0	0	0	0	0	0	0
ENSG00000218772.2	FAM8A6P	0	0	0	0	0	0	0	0	0
ENSG00000218776.4	MTATP6P31	0	0	0	0	0	0	0	0	0
ENSG00000218792.2	HSPD1P16	0	0	0	0	0	0	0	0	0
ENSG00000218793.1	ENSG00000218793	0	0	0	0	0	0	0	0	0
ENSG00000218803.1	GSTM2P1	0	0	0	0	0	0	0	0	0
ENSG00000218806.2	ENSG00000218806	0	0	0	0	0	0	0	0	0
ENSG00000218809.1	ENSG00000218809	0	0	0	0	0	0	0	0	0
ENSG00000218813.1	ENSG00000218813	0	0	0	0	0	0	0	0	0
ENSG00000218819.6	TDRD15	4	10	0	41	21	26	10	8	6
ENSG00000218823.2	PAPOLB	0	0	0	0	0	0	0	0	0
ENSG00000218834.1	ENSG00000218834	0	0	0	0	0	0	0	0	0
ENSG00000218839.5	FAM138C	0	0	0	0	0	0	0	0	0
ENSG00000218857.1	ENSG00000218857	0	0	0	0	0	0	0	0	0
ENSG00000218868.1	CNN3P1	0	0	0	0	0	0	0	0	0
ENSG00000218870.1	SLC25A6P6	0	0	0	0	0	0	0	0	0
ENSG00000218872.1	ENSG00000218872	0	0	0	0	0	0	0	0	0
ENSG00000218890.1	NUFIP1P1	0	1	0	1.006	0	0	0	0	0
ENSG00000218891.5	ZNF579	244	349	218	418	367	339	271	228	255
ENSG00000218893.1	SUMO2P12	0	0	0	0	0	0	0	0	0
ENSG00000218896.1	TUBB8P2	0	0	0	0	0	0	0	0	0
ENSG00000218902.3	PTMAP3	0	0	0	0	0	0	0	0	0
ENSG00000218965.1	NACAP7	0	0	0	0	0	0	0	0	0
ENSG00000218976.2	IMPDH1P9	0	0	0	0	0	0	0	2.002	0
ENSG00000218980.2	FTH1P15	0	0	0	1.008	0	1.005	3.01	1.005	1.005
ENSG00000218986.1	ANKRD39P1	0	0	0	0	0	0	0	0	0
ENSG00000218991.1	CCNG1P1	0	0	0	0	0	0	0	0	0
ENSG00000218996.1	ARL4AP5	0	3.483	0	0	1.09	0	2.213	0	2.345
ENSG00000219023.1	ENSG00000219023	0	0	1.002	7.041	2.022	3.011	2.01	8.032	1.003
ENSG00000219027.2	RPS3AP2	0	0	0	1	0	1	0	2	0
ENSG00000219039.2	ENSG00000219039	0	0	0	0	0	0	0	0	0
ENSG00000219061.4	TRIM51FP	0	0	0	0	0	0	0	0	0
ENSG00000219073.8	CELA3B	0	0	0	0	0	0	0	0	0
ENSG00000219074.1	SOD1P1	0	0	0	0	0	1	0	1	0
ENSG00000219085.1	NPM1P37	0	0	0	2.016	0	2.002	0	2.001	1.007
ENSG00000219087.2	MTND4LP19	0	0	0	0	0	0	0	0	0
ENSG00000219088.1	ENSG00000219088	0	0	0	0	0	0	0	0	0
ENSG00000219095.1	DHFRP6	0	0	0	0	0	0	0	0	0
ENSG00000219102.3	HNRNPA3P12	3.001	13.32	9	4.133	7.215	11.001	5.437	9.138	7.213
