gene_id,gene_name,J_910,J_909,J_905,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000042817.16,Flt3,108,183,136,102,102,67,101.69758504741768,0.37550051308410193,0.19849428197605046,0.00037259504538110873,0.03171587672303118,Up
ENSMUSG00000053617.13,Sh3pxd2a,2114,2787.999,2299,4999,3304,3697,2903.359610518761,-0.34238967992574143,0.13145254155273972,3.7754204454033423e-4,0.03171587672303118,Down
ENSMUSG00000063077.16,Kif1b,6324,8266.999,9341,17098,12249,11240,10891.826237529249,-0.3454795212323779,0.13493537729169738,3.7368306222698505e-4,0.03171587672303118,Down
ENSMUSG00000021767.21,Kat6b,469,561.999,550,990,686,801,602.8729645393782,-0.32206197054813357,0.11360814536850412,3.8844204973823276e-4,0.03242285051662886,Down
ENSMUSG00000047747.11,Rnf150,1399,1936,1632,3004,2430,3266,1976.3421923769693,-0.3547398472834313,0.15146306039174373,3.907522834906103e-4,0.03242285051662886,Down
ENSMUSG00000015335.17,Zdhhc12,218,237,147.001,118,154.001,97,142.15721232357845,0.3788317708565747,0.215221592767743,3.964609459068087e-4,0.03262364707973476,Up
ENSMUSG00000074220.11,Zfp382,37,82,62,200,140,155,77.83891516813162,-0.42558514427074595,0.36981131394051175,3.9799643387476784e-4,0.03262364707973476,Down
ENSMUSG00000027398.14,Il1b,123,232,198,40,93,73,97.70083545815788,0.42862652352913083,0.43263752050255216,4.0876429135631824e-4,0.03310501221912697,Up
ENSMUSG00000084844.5,Hoxb3os,14,13,12,51,35,35,30.49704885259997,-0.4295665129865447,0.4126637797561685,4.072270501528385e-4,0.03310501221912697,Down
ENSMUSG00000002108.11,Nr1h3,795,851.001,792,744.001,551,607,734.9296659968194,0.33359948095930436,0.12456182707255375,4.14471699511284e-4,0.03316999843721962,Up
ENSMUSG00000014158.13,Trpv4,128,155,114,76,88,61,95.4660657162464,0.3905818574100592,0.25735421653307106,4.139730881500414e-4,0.03316999843721962,Up
ENSMUSG00000006395.18,Hyi,767,606,456,445,417,375,495.5537793715733,0.36238608297787445,0.17412667581303903,4.2089389511530895e-4,0.03335765281413735,Up
ENSMUSG00000025609.16,Mkln1,1822,2378,2451.001,4103.001,2989.999,3213,2588.0913655504582,-0.31646828203197497,0.1110605090119834,4.2174925184602485e-4,0.03335765281413735,Down
ENSMUSG00000038587.11,Akap12,543,532,518,1095,729,764,696.3480754719537,-0.33084653772826006,0.12252677583252343,4.248132964575763e-4,0.0334046502010972,Down
ENSMUSG00000021614.17,Vcan,2056.001,3626.001,2681.001,5107,4629,6943,3110.398508597806,-0.37310663066309385,0.2132626507835072,4.488414179319567e-4,0.03509005882965153,Down
ENSMUSG00000006262.16,Mob1b,1584,2086,2046.999,3523.001,2796,2693.001,2242.7275284934194,-0.3221026374820807,0.11675562263564532,4.607279662741666e-4,0.035638096669316645,Down
ENSMUSG00000021796.16,Bmpr1a,2369,2686,2885,4715,3638,4144,3312.698551288698,-0.3210135624427463,0.11603135441610218,4.639105702527557e-4,0.035638096669316645,Down
ENSMUSG00000024927.9,Rela,1596,1570,1356,1426,1272,1087,1214.2599361947657,0.30526460729600446,0.10541084418922148,4.663913575208167e-4,0.035638096669316645,Up
ENSMUSG00000028957.13,Per3,975,419,844,316,386,394,659.7298998875364,0.40646883048012944,0.3385584544372374,4.647677398467946e-4,0.035638096669316645,Up
ENSMUSG00000056608.15,Chd9,1604,2013,1494,2932,2265,2791,1867.3855425548218,-0.3211068052328705,0.11642384462255438,4.7170727527593044e-4,0.0358418027983537,Down
ENSMUSG00000038550.11,Ciart,102,66,61,21,38.001,32,57.41256825762142,0.41236547082425634,0.4113981485584535,4.7735812640151956e-4,0.03606853999765672,Up
ENSMUSG00000060548.14,Tnfrsf19,102,155,127,414.001,231,219,235.12316408192947,-0.38346171765105,0.2599790440289843,4.833155877437239e-4,0.0363157962457437,Down
ENSMUSG00000024887.11,Asah2,373,452,479.001,801,655,782,550.2668088610246,-0.3437615300551241,0.14309102543470406,4.888378558278966e-4,0.036327098901496165,Down
ENSMUSG00000084910.3,C630043F03Rik,118,116,111,236,182,185,159.61786239558032,-0.3461860089206562,0.1473857497978722,4.885306876613711e-4,0.036327098901496165,Down
ENSMUSG00000007833.16,Aldh16a1,1171,1250,903,875.999,966.999,703.001,813.986749547731,0.33314362584063995,0.1287667991986872,4.935305321073089e-4,0.0364754122773298,Up
ENSMUSG00000015363.14,Trabd,1491,1806.001,1356.999,1130.001,1314.999,915.999,1256.0670127070368,0.3444396258008716,0.14626484434209275,5.08545892238929e-4,0.03658554889644423,Up
ENSMUSG00000026062.13,Slc9a2,262,223,362,829,666,454,543.6825154008943,-0.3827706153381403,0.26523491095621887,5.033925569184034e-4,0.03658554889644423,Down
ENSMUSG00000029763.18,Exoc4,1202.999,1524.001,1727.999,3105,2090,2351.001,1701.099903161006,-0.338713349517016,0.13670112275603624,5.060886713258848e-4,0.03658554889644423,Down
ENSMUSG00000032666.17,1700025G04Rik,1840.999,2075,2117.001,3620,2725.001,2920,2438.5677679751143,-0.30966428415845165,0.10927068048699874,5.018968644829172e-4,0.03658554889644423,Down
ENSMUSG00000042745.10,Id1,440,533,738,291,348,276,516.5002781108028,0.3890835252237369,0.28724051928640304,4.992106155382213e-4,0.03658554889644423,Up
ENSMUSG00000022449.15,Adamts20,72,52,79,305.001,176,127.999,125.50276804019687,-0.40456106065112,0.38051711792739606,5.145832427675846e-4,0.0367553650863249,Down
ENSMUSG00000029713.16,Gnb2,7966,7409.001,5545.001,5043.001,5699,4373,5319.690660541802,0.3444512091235807,0.1476780903384684,5.217767169371076e-4,0.0367553650863249,Up
ENSMUSG00000039168.16,Dap,5689,4700,3611,3555,3480,3460,3725.461705399708,0.3380202942888835,0.13662939872858323,5.182714077768851e-4,0.0367553650863249,Up
ENSMUSG00000040407.19,Akap9,922,1348,1305,2535,1588,1846.999,1455.2580018822594,-0.33556405371982745,0.13338888228453744,5.201258820630569e-4,0.0367553650863249,Down
ENSMUSG00000037621.9,Atoh8,162,138,215,60,57,87,117.4042335783289,0.40132922324107284,0.40763516159979474,5.283307055887214e-4,0.03683336491282194,Up
ENSMUSG00000061603.9,Akap6,877,950,1008,2416,1482,1463,1393.9767279308708,-0.35463039738115093,0.17339828904367185,5.270979058724605e-4,0.03683336491282194,Down
ENSMUSG00000029207.18,Apbb2,1543,1598,1454,2468,2202.999,2385,1728.291042471389,-0.31071060618050966,0.11121989702402424,5.416288142170387e-4,0.03718543001160126,Down
ENSMUSG00000040950.14,Mgl2,119.144,56.031,97.071,26.048,45.089,40.027,91.98586616870165,0.39964227218178844,0.3988083278315558,5.407033239028057e-4,0.03718543001160126,Up
ENSMUSG00000044938.9,Klhl31,5787,4467,5039,11406,10276,10700,9017.3279176935,-0.369700845442012,0.2285711915916159,5.379210113993092e-4,0.03718543001160126,Down
ENSMUSG00000016327.10,Atp1b4,186,374,215,1334,788,354,573.0738474387283,-0.3981481146543479,0.40438100201316657,5.454061582407956e-4,0.03725564793033717,Down
ENSMUSG00000003949.17,Hlf,318,71,403,106,83,107,250.98219217703567,0.39050016738403354,0.42608317736066376,5.543856185446207e-4,0.03728126225243651,Up
ENSMUSG00000027466.16,Rbck1,1691.999,1701,1387,1329,1359,1056.999,1264.5920969273507,0.32555208500102106,0.12400959422789672,5.568070221805676e-4,0.03728126225243651,Up
ENSMUSG00000028393.11,Alad,1132,921.999,1021.001,685,830,513,983.8950374790339,0.35679577934120865,0.18592871241579367,5.542809481225798e-4,0.03728126225243651,Up
ENSMUSG00000044086.9,Lmod3,834,1321,1683,4215,2419,1909,2073.1320891191363,-0.3735584211633918,0.24792408636638832,5.513091648013398e-4,0.03728126225243651,Down
ENSMUSG00000026577.14,Blzf1,715,956,951.001,1573.001,1248,1234,1037.2021742278205,-0.3120114612884999,0.11277216572598671,5.616497158547467e-4,0.03742025816224359,Down
ENSMUSG00000024811.13,Tnks2,5458,6718.001,6129.001,9566.001,7970.999,8547.999,7064.458428079945,-0.27110092925410245,0.09013921763952845,5.846858106994068e-4,0.03756080401075037,Down
ENSMUSG00000026678.11,Rgs5,4450,6001,8178,15182,9612,11664,10445.694273446283,-0.3569661511738574,0.18995748891920902,5.693688629841643e-4,0.03756080401075037,Down
ENSMUSG00000029126.8,Nsg1,398,472,389,375,321,304.001,374.69870400911105,0.32044823501296654,0.12011582047137337,5.783597585811491e-4,0.03756080401075037,Up
ENSMUSG00000029715.6,Pop7,446,441,402,401,333,254,344.2080418171588,0.33237047920059176,0.13256508020616328,5.725782087296498e-4,0.03756080401075037,Up
ENSMUSG00000029804.18,Herc3,443,611.999,626,1585.001,1034,726,799.5641822496877,-0.35737765127665183,0.1954237544103316,5.859763139569929e-4,0.03756080401075037,Down
ENSMUSG00000057181.17,5730455P16Rik,734,975,1108,2292,1474,1633,1252.1231826859062,-0.3538678199712429,0.181550507428737,5.802913082487553e-4,0.03756080401075037,Down
ENSMUSG00000069045.12,Ddx3y,3765.064,4851.602,4454.016,6903.559,5581.924,5982.061,4979.499688954476,-0.26519737742247057,0.08737087765480724,5.813167737900643e-4,0.03756080401075037,Down
ENSMUSG00000090222.3,Ifi203-ps,25.086,29.032,38.001,117.304,80.647,62.418,56.06807775689127,-0.3916280189806114,0.3583280571704459,5.839224439931859e-4,0.03756080401075037,Down
ENSMUSG00000101304.3,Plet1os,53.999,62,49,111,122,142.001,110.49515548997519,-0.37341551582311777,0.27084632100977857,6.125782268825996e-4,0.03908075716314698,Down
ENSMUSG00000030086.17,Chchd6,209,177,202,132,134,86,158.66963520577366,0.3643953476469727,0.2322562149428957,6.160179222618183e-4,0.039115692012164756,Up
ENSMUSG00000089762.4,Ier5l,320,326,252,193,251,202,225.4042420712953,0.33980651087379043,0.14830998309782129,6.190251378285328e-4,0.03912296723892947,Up
ENSMUSG00000018677.10,Slc25a39,2481.001,1883.999,1769.999,1698,1526,1231.001,1677.453672298089,0.3406757030030692,0.15094520581370022,6.264993395692928e-4,0.039228720220716135,Up
ENSMUSG00000071076.9,Jund,5552,3631,3287,2524,2928,1912,3464.594403493982,0.3652305603029771,0.23852005392869838,6.240043092300968e-4,0.039228720220716135,Up
ENSMUSG00000057637.14,Prdm2,561,1050,1081,1743,1437,1682,1128.5456887013636,-0.3449799104924561,0.16422373690166817,6.43598564068972e-4,0.04011368930429883,Down
ENSMUSG00000021838.18,Samd4,710,981,820,1770.999,1267.999,1209,1178.509072257502,-0.3333444438250223,0.13910540937564614,6.517365902183357e-4,0.04043457515001372,Down
ENSMUSG00000001300.17,Efnb2,212,315,259,588,461,434.999,401.8736372440235,-0.3489119364772079,0.17942872328961673,6.560787811993689e-4,0.04051810737772358,Down
ENSMUSG00000024209.10,Acsbg3,69,53,59,29,36,27,38.50505253417995,0.37453401989775864,0.30578456408035504,6.70296124413113e-4,0.04120797764857888,Up
ENSMUSG00000053113.4,Socs3,1360,1915,1970,726,1450,946,1114.7856942680341,0.3575987909325772,0.2214476558858178,6.778043170938256e-4,0.0414810108085701,Up
ENSMUSG00000071347.4,C1qtnf9,211,183,236,657,357,329,457.91728267105304,-0.35716986204765927,0.22180785646615814,6.855167197163222e-4,0.04176402537911377,Down
ENSMUSG00000020354.16,Sgcd,143,198,227,753,301,317,301.5330136634004,-0.36817040937555323,0.28048128324535154,6.933170286277285e-4,0.0420498332385203,Down
ENSMUSG00000020954.17,Strn3,1227,2029.001,2346,5010,2945,3212,2576.62230103397,-0.35087964323719095,0.1980414677080146,7.036508394015307e-4,0.0424860607272576,Down
ENSMUSG00000023074.12,Mospd1,908,1453,1364,3241,1821.996,2250,1775.2936280031388,-0.3491629535578734,0.19320993486355598,7.149165920708687e-4,0.04297443070114889,Down
ENSMUSG00000024493.10,Lars1,1396,1985.999,1554,2926.999,2244,2086,1722.9434873454795,-0.2865817654890454,0.10050950015065532,7.246519310087937e-4,0.043027084821963345,Down
ENSMUSG00000032120.12,C2cd2l,609,759,790.001,593,622.999,495.001,583.8766758835459,0.316562119287847,0.12179353225413045,7.228329064328176e-4,0.043027084821963345,Up
ENSMUSG00000042717.6,Ppp1r3a,2975,3060,4396,11265,6552,6924,5929.755966916471,-0.3643291071033876,0.2736241396716379,7.253364391428941e-4,0.043027084821963345,Down
ENSMUSG00000033434.16,Gtpbp6,390.999,321.999,296,245.999,274,153.999,269.8800564907371,0.3454725759206502,0.18122530124854955,7.316449251281294e-4,0.04321177996662861,Up
ENSMUSG00000026971.16,Itgb6,357,504.001,609,1308,969.999,735,714.8947171215732,-0.35070004147693057,0.2094511560603088,7.497992139462327e-4,0.043523752655033464,Down
ENSMUSG00000028444.18,Cntfr,136,92,247,60,67,66,131.55658169400039,0.36762184137218323,0.3836407488588735,7.414765392584355e-4,0.043523752655033464,Up
ENSMUSG00000042284.11,Itga1,712,1168.531,802.99,1780.393,1400.564,1610.948,1181.6539069141736,-0.3392795528688435,0.16161207555240387,7.477179280313556e-4,0.043523752655033464,Down
ENSMUSG00000089669.8,Tnfsf13,287.569,465.268,255.693,236.128,232.174,184.81,260.2616865687465,0.3458592985185461,0.18633633109329542,7.482690589974094e-4,0.043523752655033464,Up
ENSMUSG00000035042.3,Ccl5,236,190,81,69,66,71,130.62445321769525,0.3669510379368972,0.37850439398083563,7.534445722270838e-4,0.04354845230500559,Up
ENSMUSG00000026180.10,Cxcr2,151,179,142,445,199,322,212.1402893212701,-0.3500863076929438,0.2097014063652355,7.615935493506594e-4,0.04372351346602617,Down
ENSMUSG00000121784.1,ENSMUSG00000121784,652.766,626.002,394.591,417.571,285.563,392.692,438.2699805628734,0.34512034773864225,0.18627909318944963,7.629389410707709e-4,0.04372351346602617,Up
ENSMUSG00000004698.12,Hdac9,293,476,292,827,725,453,429.5069152891141,-0.34308099100256745,0.1808853057202249,7.797759257908761e-4,0.044127487013897904,Down
ENSMUSG00000036819.15,Jmjd4,281.999,264,263.001,472,371,434,330.6162601861862,-0.3126892565934181,0.11998419616486311,7.790975440117188e-4,0.044127487013897904,Down
ENSMUSG00000078671.12,Chd2,1221.875,1631.279,1364.254,2819.233,1797.351,2083.58,1489.998700347126,-0.3148540958073878,0.1218435697499745,7.735295271105867e-4,0.044127487013897904,Down
ENSMUSG00000048458.9,Inka2,284,295,409,809,539,501,457.9681160280282,-0.33984017035893715,0.1696405114917631,7.896381496409602e-4,0.04449939989122494,Down
ENSMUSG00000041688.17,Amot,1514,1497,2196,3742.001,2906,3246.999,2473.5569555940237,-0.3417037968035211,0.17788942104346991,7.944868987848608e-4,0.04458686848989728,Down
ENSMUSG00000028937.15,Acot7,693,718,664,608,603,559,573.5637373014242,0.2866278372038254,0.10195446293652616,8.048207451404299e-4,0.04461147777878817,Up
ENSMUSG00000030313.16,Dennd5b,235,340,292,568,476,469,412.740913571458,-0.3336622634549799,0.15181393835562287,8.004056879817006e-4,0.04461147777878817,Down
ENSMUSG00000031196.14,F8,40,54,28,161,66,99,54.86677103020121,-0.36366810641842445,0.3266659661180823,8.043793843820633e-4,0.04461147777878817,Down
ENSMUSG00000031495.9,Cd209d,101,141,154,31,49,76,98.32810448311761,0.35909414349901253,0.3774627898351676,8.121310445038108e-4,0.044650700719162766,Up
ENSMUSG00000066361.4,Serpina3c,259,222,406.548,59,117,141,193.901473248924,0.3496938609724759,0.39978894125450176,8.118926804749597e-4,0.044650700719162766,Up
ENSMUSG00000047466.11,Ark2n,896,960,1049.999,1869,1473,1360,1168.173541826793,-0.31743854743900474,0.12602510406932146,8.175209214817612e-4,0.044765062603404134,Down
ENSMUSG00000029735.18,Tpk1,304,305,253,559,404,519,318.1767726530721,-0.3301746194967054,0.14568089429899747,8.236261197436371e-4,0.044917513183599565,Down
ENSMUSG00000024238.16,Zeb1,1745,1947,1803,3360.001,2311,3085,2170.8415981730413,-0.3141991385690384,0.12350648054243174,8.451969517787954e-4,0.0459032861885668,Down
ENSMUSG00000028796.18,Phc2,2043,2084.001,1695,1488.999,1572.999,1371,1529.7574671052143,0.32259616201151725,0.13383470848030646,8.48489578346891e-4,0.0459032861885668,Up
ENSMUSG00000004264.18,Phb2,3211,3170.999,2883,2857.001,2768.999,2439,2853.799579414368,0.27626551770931174,0.09692512497241083,8.534551905185179e-4,0.045987973911406195,Up
ENSMUSG00000032548.15,Slco2a1,375,535,370,292,303,255,261.59316789590423,0.338785362483653,0.17723357960263672,8.583355779472623e-4,0.04606741544339969,Up
ENSMUSG00000072676.13,Tmem254,1230,1133.001,1088,1001,995,878,914.7688808289931,0.2977189203822877,0.11020550170196411,8.668544638064983e-4,0.046340737640248576,Up
ENSMUSG00000005125.14,Ndrg1,3050,2600.001,2700,2325,2161.001,2309.999,2642.891739036535,0.3062657246028007,0.11694907798646484,8.741702917646962e-4,0.04654784722880912,Up
ENSMUSG00000055866.10,Per2,370,326,696,179,221,304,424.5404405263045,0.35463193006019217,0.29770876318651607,8.895795072603141e-4,0.04702601982788314,Up
ENSMUSG00000092397.8,C130080G10Rik,14,15.55,33,71.89,101.245,58.541,37.89766291261631,-0.3346058109655596,0.4001390932370082,8.901043309381207e-4,0.04702601982788314,Down
ENSMUSG00000046873.19,Mbtps2,999.117,1257.987,1176.285,1907.9,1475.972,1535.239,1204.0501233138393,-0.26852561781866263,0.09347618062907624,8.970506844616665e-4,0.04720860119589121,Down
ENSMUSG00000024118.15,Tedc2,146,185.001,155,112,132.001,116,127.64749340254706,0.3252707971109952,0.14110186185265697,9.01427950035421e-4,0.047255089241197944,Up
ENSMUSG00000030557.18,Mef2a,4320,6832.999,5315,9638.001,7947,7872.001,5915.1167962209265,-0.30621833635803775,0.11774710833034414,9.079426727859431e-4,0.04741283648428525,Down
ENSMUSG00000034687.9,Fras1,51,83,53,247,167,91,119.61174447820939,-0.3526940291226101,0.32467529360001185,9.261266967382346e-4,0.04799181445741235,Down
ENSMUSG00000120803.1,A130023E24Rik,4,20,22,201,27,42,36.24480948002185,-0.2634577528799423,0.4013983509616357,9.236912063670491e-4,0.04799181445741235,Down
ENSMUSG00000020256.15,Aldh1l2,179,409,157,646,530,433,333.58208082750303,-0.3439828146710994,0.24349997991219732,9.706698670009118e-4,0.048496464125773624,Down
ENSMUSG00000024889.6,Rce1,513,629,394,348,432.001,334,389.8852469785225,0.32577232175596865,0.14660616553929273,9.683997543069382e-4,0.048496464125773624,Up
ENSMUSG00000028348.8,Cavin4,1500,2138,2486,5400,3697,3007,2818.945129301084,-0.33802467697299277,0.19286378304743815,9.483407335294022e-4,0.048496464125773624,Down
ENSMUSG00000033467.13,Crlf2,743,631.999,524,372.001,489,286,420.73588594194666,0.34148160778879505,0.22048951329537042,9.627633724915073e-4,0.048496464125773624,Up
ENSMUSG00000033953.11,Ppp3r1,6766.867,7691.818,7203,11484.134,9665.936,9755,8369.90888050337,-0.26543895907843307,0.09255122641539675,9.486249074928768e-4,0.048496464125773624,Down
ENSMUSG00000035770.9,Dync1li2,3495.999,4407,3936,6038,4828.001,5322,4331.023370972112,-0.23723383769098227,0.07946708482519817,9.429263773263484e-4,0.048496464125773624,NS
ENSMUSG00000036792.13,Mbd5,416.999,487,446.999,764.001,572.001,633.999,504.4739372529142,-0.27742650102113975,0.09913858377531838,9.648918334983539e-4,0.048496464125773624,Down
ENSMUSG00000040850.18,Psme4,3170,3970,4276,7323,5523.001,5589,4800.104724792415,-0.31412033222845204,0.12723702498778558,9.62051371390745e-4,0.048496464125773624,Down
ENSMUSG00000044499.12,Hs3st5,43,29,19,156,77,60,67.7374068182208,-0.34233160871335355,0.3673180976727851,9.717221277696599e-4,0.048496464125773624,Down
ENSMUSG00000049932.4,H2ax,504,502,296,281,345,207,285.42731282204653,0.33729580173813745,0.1941586073536398,9.709299045942902e-4,0.048496464125773624,Up
ENSMUSG00000020674.18,Pxdn,2076,2771.001,1886.001,3816,3179,3901.999,2553.304299460717,-0.3173402771333888,0.13201124753373464,9.794201628323613e-4,0.048532035690523424,Down
ENSMUSG00000028743.8,Akr7a5,631,590,574,426,474,414,546.5756517499999,0.3256181663955299,0.14706158668916,9.79611515232007e-4,0.048532035690523424,Up
ENSMUSG00000073590.4,3222401L13Rik,74,61,58,145,129,113,84.87101204356016,-0.33757064809766535,0.20116077898994159,9.897747310339629e-4,0.04885658115778959,Down
ENSMUSG00000020459.15,Mtif2,576,730.001,705,1235,1048.999,887.999,844.8983677331435,-0.3078361017135746,0.12160601683863913,0.0010009151087738211,0.04922682489514884,Down
